policy,experiment_id,seed,filter_best_loss,real_best_loss,regret,rank_pct,num_runs,num_prunings,total_epochs,epochs_avoided,total_train_time,saved_time_A,saved_time_B,n_decisions,false_continues,false_prunes,llm_calls,input_tokens,output_tokens,total_latency_s,mean_confidence,saved_pct_A,saved_pct_B,found_best
llm:neutral:gemma4:31b:L0,HSF15_cooler_fcn,0,0.010280445513273662,0.010280445513273662,0.0,0.0,6,1,143,3,7353.651444196701,111.65868035484763,74.43912023656509,63,48,0,63,11499,22687,1880.3773522999836,1.0,0.015184113797366013,0.010122742531577342,True
llm:neutral:gemma4:31b:L1,HSF15_cooler_fcn,0,0.010280445513273662,0.010280445513273662,0.0,0.0,6,2,143,1,7353.651444196701,30.575876832008362,-37.219560118282544,65,46,0,65,19342,27511,2704.5867109999526,1.0,0.004157917609235885,-0.005061371265788671,True
llm:neutral:gemma4:31b:L2,HSF15_cooler_fcn,0,0.010280445513273662,0.010280445513273662,0.0,0.0,6,2,143,40,7353.651444196701,1302.7592727156248,1234.963835765334,26,10,0,26,9324,12917,1251.7881198000396,1.0,0.17715814824806886,0.16793885937304429,True
llm:neutral:gemma4:31b:L3,HSF15_cooler_fcn,0,0.010280445513273662,0.010280445513273662,0.0,0.0,6,2,143,38,7353.651444196701,1228.3201524790595,1173.7747540470548,28,11,0,28,13709,16127,967.538829200028,1.0,0.16703540571649148,0.1596179480295283,True
llm:neutral:gpt-oss:20b:L0,HSF15_cooler_fcn,0,0.010280445513273662,0.010280445513273662,0.0,0.0,6,2,143,4,7353.651444196701,142.234557186856,127.50405778685544,62,41,2,62,14020,26231,310.1055834994186,1.0,0.019342031406601897,0.01733887698572906,True
llm:neutral:gpt-oss:20b:L1,HSF15_cooler_fcn,0,0.020620204193717448,0.010280445513273662,0.010339758680443786,0.2,6,3,143,28,7353.651444196701,1369.2067190589023,1346.2530663588423,38,25,2,38,12144,16218,194.17568670021137,1.0,0.18619412810753255,0.18307273285590223,False
llm:neutral:gpt-oss:20b:L2,HSF15_cooler_fcn,0,0.010280445513273662,0.010280445513273662,0.0,0.0,6,2,143,43,7353.651444196701,1394.4869032116499,1375.425459711662,23,7,2,23,8433,17235,197.30173899995862,1.0,0.18963190107577652,0.18703979514790706,True
llm:neutral:gpt-oss:20b:L3,HSF15_cooler_fcn,0,0.020620204193717448,0.010280445513273662,0.010339758680443786,0.2,6,3,143,56,7353.651444196701,2285.1244199316043,2261.5478711316155,10,0,2,10,4640,6725,77.51089540001703,1.0,0.3107469040751124,0.30754080313615717,False
llm:neutral:gpt-oss:120b:L0,HSF15_cooler_fcn,0,0.010280445513273662,0.010280445513273662,0.0,0.0,6,2,143,28,7353.651444196701,876.0556011550567,871.4062767549973,38,21,2,38,8572,4995,101.44039700005669,1.0,0.11913205402826314,0.11849980698265038,True
llm:neutral:gpt-oss:120b:L1,HSF15_cooler_fcn,0,0.010280445513273662,0.010280445513273662,0.0,0.0,6,2,143,14,7353.651444196701,447.99332550693964,436.68051790692573,52,35,2,52,16638,8618,176.52900240011513,1.0,0.06092120749896075,0.059382814268623234,True
llm:neutral:gpt-oss:120b:L2,HSF15_cooler_fcn,0,0.020620204193717448,0.010280445513273662,0.010339758680443786,0.2,6,3,143,54,7353.651444196701,2223.9726662675876,2210.3267691675483,12,2,3,12,4374,2850,52.98388089990476,1.0,0.3024310688566407,0.30057540610139705,False
llm:neutral:gpt-oss:120b:L3,HSF15_cooler_fcn,0,0.010280445513273662,0.010280445513273662,0.0,0.0,6,2,143,49,7353.651444196701,1577.9421642037,1567.7909788036727,17,1,3,17,7942,4053,75.34665590006625,1.0,0.21457940673119183,0.21319897886116565,True
llm:neutral:llama3.3:70b:L0,HSF15_cooler_fcn,0,0.020620204193717448,0.010280445513273662,0.010339758680443786,0.2,6,3,143,34,7353.651444196701,1565.949346623501,1560.6331888235302,32,21,2,32,5322,192,56.167056400096044,1.0,0.21294854107605346,0.21222561344747157,False
llm:neutral:llama3.3:70b:L1,HSF15_cooler_fcn,0,0.010280445513273662,0.010280445513273662,0.0,0.0,6,2,143,17,7353.651444196701,539.7209560029647,534.5469349029214,49,32,2,49,12882,294,126.37154599989299,1.0,0.07339496032666841,0.0726913614221913,True
llm:neutral:llama3.3:70b:L2,HSF15_cooler_fcn,0,0.020620204193717448,0.010280445513273662,0.010339758680443786,0.2,6,3,143,50,7353.651444196701,2364.3414132504904,2356.5003131505864,16,7,2,16,4954,96,44.92395219986793,1.0,0.3215193745844948,0.32045308797036764,False
llm:neutral:llama3.3:70b:L3,HSF15_cooler_fcn,0,0.020620204193717448,0.010280445513273662,0.010339758680443786,0.2,6,3,143,37,7353.651444196701,1664.3206604058003,1654.0898992058435,29,19,2,29,11899,174,105.90118650003569,1.0,0.2263257475603139,0.22493449842679253,False
